StdInChIKey,Name,Smile,Sol,LogS,Sol_cat,T,Volume,MW,MP,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,any.halides,F,Cl,Br,I,carbonyl,ketone,aldehyde,amide,ester,carboxyl,alkene,alkyne,all.aromatic,aromatic.C,aromatic.N,aromatic.S,aromatic.O,nitrile,X1st.2nd.amine,nitro,azo,alcohol,ether.inc..ester,P,S,thiol,thioamide,sulfonamide,heterocyclic,at.least.1.ring,unfused.benzene.ring,X3.membered.ring,X4.membered.ring,X5.membered.ring,X6.membered.ring,X7.membered.ring,H.bond.donor,Acidic.hydroxyl,H.bond.acceptor
WPYMKLBDIGXBTP-UHFFFAOYSA-N,benzoic acid; benzoate,OC(=O)C1=CC=CC=C1,1000 g solvent dissolves. 508 g Substance.,0.513935905,E,25,111.651,122.123,121.5,-0.102520409,-0.109396782,-0.006876373,-0.029549,-0.0356,-0.006051,2.6356,3.4775,-0.37451,0.22914,-0.02887,0.34654,290.6783142,-1.108841,-0.079539,-0.577626,0.669826,-1.108841,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
WURBFLDFSFBTLW-UHFFFAOYSA-N,benzil; dibenzoyl; diphenylglyoxal,O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,solvent dependence; Solubility: 16 mol-percent,0.334813507,E,25,220.661,210.232,94.5,-0.009675201,-0.018083293,-0.008408092,0.135916,0.12616,-0.009756,3.8083,6.0272,-0.35758,0.2194,-0.03861,0.32961,425.2475891,-0.956834,-0.678186,-0.478418,0.432326,-0.956834,26,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
WXTMDXOMEHJXQO-UHFFFAOYSA-N,"2,5-dihydroxybenzoic acid.; gentistic acid; 2,5-Dihydroxybenzoic Acid",OC(=O)C1=CC(O)=CC=C1O,100,-0.187864636,D,25,128.727,154.122,203,-0.246665896,-0.255703822,-0.009037926,-0.170793,-0.181294,-0.010501,2.1635,2.9859,-0.33317,0.21561,-0.0424,0.3052,311.4362488,-2.070427,0.418289,-0.607964,0.690782,-2.070427,17,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
WXUZAHCNPWONDH-DYTRJAOYSA-N,"dimoxystrobin; 2-((2-(2,5-dimethylphenoxymethyl)-phenyl))-(E)-2-methoximino-N-methlacetamide; (E)-2-(methoxyimino)-2-[o-((2,5-dimethylphenoxy)methyl)phenyl]-N-methylacetamide; (E)-2-methoxyimino-N-methyl-2-[2-(2,5-dimethylphenoxymethyl)phenyl]acetamide; (E)-2-(methoxyimino)-N-methyl-2-[alpha-(2,5-xylyloxy)-o-tolyl]acetamide; dimoxystrobin pestanal; kresoxim amine",CNC(=O)C(=N\OC)\C1=C(COC2=CC(C)=CC=C2C)C=CC=C1,68.5,-0.678052926,D,20,398.197,326.395,138.9,-0.071578987,-0.08710186,-0.015522873,0.213814,0.196498,-0.017316,4.9283,5.9442,-0.30521,0.25166,-0.00635,0.27724,632.0002441,-1.273422,-2.023243,-0.611619,0.600017,-1.760356,46,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
WYEHFWKAOXOVJD-UHFFFAOYSA-N,"N-(2,4-difluorophenyl)-2-(3-trifluoromethylphenoxy)-3-pyridinecarboxamide",FC1=CC=C(NC(=O)C2=C(OC3=CC(=CC=C3)C(F)(F)F)N=CC=C2)C(F)=C1,100,-0.595827879,D,20,262.393,394.301,159.75,-0.388355331,-0.399633987,-0.011278656,-0.194741,-0.207413,-0.012672,2.4552,3.403,-0.33674,0.20914,-0.04887,0.30877,605.7560425,-0.97658,0.556526,-0.594444,0.671146,-2.749484,39,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
WYJKJOYWHVMPFL-UHFFFAOYSA-N,2-(naphthalen-1-yloxy)propanamide; 2-[1]naphthyloxy-propionic acid amide; 2-[1]Naphthyloxy-propionsaeure-amid; rac.-2-(alpha-Naphthoxy)-propionamid; 2-(alpha-Naphthoxy)-propionamid; 2-(1-Naphthyloxy)propionamid; 2-(1-Naphthoxy)-propionamid,CC(OC1=CC=CC2=CC=CC=C12)C(N)=O,Solubility: 2.24 weight-percent,-1.08782952,C,25,257.161,215.252,171.85,-0.076430623,-0.088499216,-0.012068593,0.096264,0.083945,-0.012319,2.9253,4.2753,-0.32172,0.23846,-0.01955,0.29375,427.1905823,-1.062049,-0.869537,-0.625215,0.554753,-1.576129,29,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
XCDXSSFOJZZGQC-UHFFFAOYSA-N,"N,N-bis(2-chloroethyl)-2-naphthylamine; bis-(2-chloro-ethyl)-[2]naphthyl-amine; Bis-(2-chlor-aethyl)-[2]naphthyl-amin; Chlornaphazin; N,N-bis(2-chloroethyl)-2-naphthalenamine; chlornaphazine",ClCCN(CCCl)C1=CC2=CC=CC=C2C=C1,840,0.495843183,E,15,230.813,268.186,55,0.021526243,0.012870721,-0.008655521,0.215073,0.205624,-0.009449,1.1749,1.1619,-0.3087,0.23894,-0.01907,0.28073,484.9282227,0,-1.761424,-0.407745,0.277782,-0.713105,32,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
XCXDKIUJEGJDJL-YIZNBMETSA-N,cholesteryl hydrogenoxalate; Oxalsaeure-monocholesterylester; Cholesteryl-hydrogenoxalat,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)C(O)=O,64,-0.855331724,D,20,600.415,458.682,118.375,-0.383905904,-0.394656721,-0.010750817,0.196826,0.183628,-0.013198,3.8588,4.5283,-0.34777,0.24565,-0.01236,0.3198,787.8505859,-1.887039,-4.948668,-0.510441,0.56034,-1.887039,79,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
XEZVDURJDFGERA-UHFFFAOYSA-N,tricosanoic acid; Tricosanoic acid; n-Tricosanoic acid; tri-cosanoic acid; tricosylic acid; C23:0; 23:0,CCCCCCCCCCCCCCCCCCCCCCC(O)=O,10,-1.549759551,C,15,577.08,354.617,78.75,-0.326481155,-0.335599037,-0.009117881,0.202199,0.191068,-0.011131,2.0861,2.6276,-0.39369,0.27832,0.02031,0.36572,873.2813721,-1.121922,-5.43968,-0.575544,0.678824,-1.121922,71,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
XGNHEICZCRPVHP-UHFFFAOYSA-N,"tris(1,2-dioxyphenyl)cyclotriphosphazene",O1C2=C(OP11=NP3(OC4=C(O3)C=CC=C4)=NP3(OC4=C(O3)C=CC=C4)=N1)C=CC=C2,Solubility: 0.2531 g/100g solvent,-2.363869395,B,25.19,302.243,459.231,245,-0.419057672,-0.443627219,-0.024569547,-0.205243,-0.231578,-0.026335,0.7817,0.0771,-0.33708,0.25045,-0.00756,0.30911,679.4291992,-3.029392,-1.054782,-1.097881,1.749636,-1.06836,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
XIUUSFJTJXFNGH-UHFFFAOYSA-N,"mebicar; 2,4,6,8-tetramethyl-2,4,6,8-tetraazabicyclo<3.3.0>octane-3,7-dione; 1,3,4,6-tetramethyltetrahydroimidazo[4,5-d]imidazole-2,5(1H,3H)-dione; (2,4,6,8-tetramethyl-2,4,6,8-tetraazabicyclo[3.3.0]octane-3,7-dione); 2,4,6,8-tetramethyl-2,4,6,8-tetraazabicyclo[3.3.0]-octane-3,7-dione; 2,4,6,8-tetramethyl-2,4,6,8-tetraazabicyclo(3.3.0)octane-3,7-dione; 2,4,6,8-tetramethyl-2,4,6,8-tetraazabicyclo[3.3.0]octane-3,7-dione",CN1C2C(N(C)C1=O)N(C)C(=O)N2C,Solubility: 2.99 weight-percent,-0.926617581,D,19,225.321,198.225,227.84,-0.116884536,-0.136241616,-0.01935708,0.053778,0.032403,-0.021375,3.8906,5.6957,-0.36308,0.27536,0.01735,0.33511,386.3264465,-1.17288,0.516362,-0.58644,0.665376,-2.863354,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
XJYDCCKHUXCATF-UHFFFAOYSA-N,"2,3,4,5,6-pentanitroaniline 1,2-dichloroethane; 2,3,4,5,6-pentanitroaniline; aminopentanitrobenzene; Pentanitroaniline; 2,3,4,5,6-pentanitro-aniline; 2,3,4,5,6-Pentanitro-anilin; pentanitroaniline",NC1=C(C(=C(C(=C1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,238.095,-0.125835238,D,20,106.793,318.116,197.5,0.071311973,0.044070109,-0.027241864,0.144141,0.118637,-0.025504,6.0874,10.8323,-0.41898,0.12753,-0.13048,0.39101,414.0900269,-4.418105,-0.302975,-0.476849,0.903008,-0.349394,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
XKEFYDZQGKAQCN-UHFFFAOYSA-N,"1,3,5-trichlorobenzene;  1,3,5-trichlorobenzene; 3,5-dichlorophenyl chloride; 1 ,3,5-trichlorobenzene; 1,3,5-Trichlorobenzene; 1,3,5-dichlorobenzene; 1,3,5-TCBz",ClC1=CC(Cl)=CC(Cl)=C1,Solubility: 11.59 molpercent,0.19477696,E,24.99,104.979,181.449,63,-0.006971519,-0.008872845,-0.001901326,0.027457,0.025151,-0.002306,0.4137,0.0777,-0.36943,0.22796,-0.03005,0.34146,314.2791443,0,-0.395505,-0.251375,0.202207,-0.208668,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
XLWKIQKOAXZPLJ-UHFFFAOYSA-N,"N,N'-bis-(4-dimethylamino-phenyl)-N-(3-methyl-crotonoyl)-urea; N,N'-Bis-(4-dimethylamino-phenyl)-N-(3-methyl-crotonoyl)-harnstoff",CN(C)C1=CC=C(NC(=O)N(C(=O)\C=C(/C)C)C2=CC=C(C=C2)N(C)C)C=C1,100 g solvent dissolves. 2.11 g Substance.,-1.361191135,C,20,466.07,380.49,141,-0.0524062,-0.075888039,-0.023481839,0.306251,0.284434,-0.021817,2.492,5.2015,-0.28611,0.26305,0.00504,0.25814,716.0990601,-1.18879,-2.236442,-0.595034,0.736628,-2.726942,56,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
XPOFTPYDSZJRKX-VOVZHTNUSA-N,"11alpha-hydroxy-16alpha,17alpha-epoxyprogesterone; 11alpha-hydroxy-16alpha,17alpha-epoxyprogesterone; 11alpha-hydroxy-16alpha,17-epoxyprogesterone; 16alpha,17-epoxy-11alpha-hydroxy-pregn-4-ene-3,20-dione; 16alpha,17-Epoxy-11alpha-hydroxy-pregn-4-en-3,20-dion",[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)CC[C@]5(C)[C@@]4([H])[C@H](O)C[C@]3(C)[C@@]1(O2)C(C)=O,Solubility: 0.1628 mol-percent,-1.657652075,C,25.2,372.576,344.451,241,-0.247879408,-0.26818701,-0.020307602,0.121299,0.09948,-0.021819,5.679,6.8426,-0.35447,0.25727,-0.00074,0.3265,542.8672485,-2.200464,-2.680103,-0.634245,0.632205,-2.200464,53,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1
XRAPDLHFGPTBQZ-UHFFFAOYSA-N,"N'-[1]naphthyl-N,N-diphenyl-urea; N'-[1]Naphthyl-N,N-diphenyl-harnstoff",O=C(NC1=CC=CC2=CC=CC=C12)N(C1=CC=CC=C1)C1=CC=CC=C1,8.3,-1.610363812,C,20,364.154,338.409,185.375,0.090002144,0.078671218,-0.011330926,0.365742,0.353329,-0.012413,4.2881,6.2616,-0.31062,0.23836,-0.01965,0.28265,602.2949219,-0.600065,-1.576244,-0.600065,0.721185,-1.543912,44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
XRHGYUZYPHTUJZ-UHFFFAOYSA-N,para-chlorobenzoic acid,OC(=O)C1=CC=C(Cl)C=C1,24.8,-0.800254097,D,20,127.909,156.569,239,-0.118045708,-0.124422733,-0.006377025,-0.055548,-0.063754,-0.008206,1.3437,1.8885,-0.37192,0.21661,-0.0414,0.34395,314.2642212,-1.097261,0.094567,-0.569689,0.672876,-1.184229,15,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
XSTCQMIXQXXYCY-UHFFFAOYSA-N,"2,4,8,10-tetraoxa-3,9-diphosphaspiro[5.5]undecane-3,9-dimethanol, alpha,alpha,alpha',alpha'-tetramethyl-3,9-dioxide",CC(C)(O)P1(=O)OCC2(CO1)COP(=O)(OC2)C(C)(C)O,Solubility: 0.0762 molpercent,-1.987351504,C,25.28,322.243,344.238,208,-0.766080584,-0.798681886,-0.032601302,-0.510724,-0.544432,-0.033708,4.3362,5.1341,-0.38998,0.28334,0.02533,0.36201,527.2288818,-5.379155,-2.045161,-0.884067,1.615864,-2.154292,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
XTFIVUDBNACUBN-UHFFFAOYSA-N,"Hexahydro-1,3,5-trinitro-1,3,5-triazine; 1,3,5-trinitro-1,3,5-triazinane",O=N(=O)N1CN(CN(C1)N(=O)=O)N(=O)=O,Solubility: 1.93 molpercent,-0.583749167,D,20,147.215,222.117,204,0.016385559,0.187471911,0.171086353,0.108537,0.260544,0.152007,6.3055,12.7899,-0.42612,0.20273,-0.05528,0.39815,457.2275391,-1.699035,0.116711,-0.706961,0.953657,-1.313119,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
XUGISPSHIFXEHZ-VEVYEIKRSA-N,Cholesteryl acetate; cholesteryl acetate,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(C)=O,25,-1.234212462,C,20,599.867,428.699,115,-0.282739746,-0.292467611,-0.009727865,0.314592,0.301773,-0.012819,2.6061,3.3752,-0.33958,0.29063,0.03262,0.31161,763.6540527,-1.102629,-5.957912,-0.601598,0.709914,-1.102629,79,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
XXVXIPPJGSLKSX-UHFFFAOYSA-N,"bis(hydroxybutyl) hexamethylene dicarbamate; N,N'-hexanediyl-bis-carbamic acid bis-(4-hydroxy-butyl ester); N,N'-Hexandiyl-bis-carbamidsaeure-bis-(4-hydroxy-butylester)",OCCCCOC(=O)NCCCCCCNC(=O)OCCCCO,5,-1.843158001,C,20,414.656,348.44,104,-0.498521052,-0.526150201,-0.027629149,-0.125909,-0.158116,-0.032207,0,0,-0.36821,0.27803,0.02002,0.34024,766.0110474,-3.465576,-0.908694,-0.641554,0.714577,-4.436066,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YASYVMFAVPKPKE-UHFFFAOYSA-N,Acephate; S-Methyl-O-methyl-N-acetylphosphoramidothioat,COP(=O)(NC(C)=O)SC,Solubility: 6.796 molpercent,-0.037053105,D,26.29,190.281,183.168,87.5,-0.329509649,-0.348991079,-0.01948143,-0.23636,-0.256822,-0.020462,3.386,4.9142,-0.3475,0.25465,-0.00336,0.31953,361.4208984,-2.072873,-0.525984,-0.849608,1.660958,-1.495356,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YDCFNPFXXJRYCZ-UHFFFAOYSA-N,"2,4,6-trinitro-benzoyl azide; 2,4,6-Trinitro-benzoylazid",O=C(N=N#N)C1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O,100 g solvent dissolves. 4 g Substance.,-0.953518081,D,20,121.261,282.129,96,0.10785693,0.086276255,-0.021580675,0.176439,0.153024,-0.023415,0.9999,1.7479,-0.42826,0.14643,-0.11158,0.40029,426.3172607,-3.230466,0.293118,-0.577013,0.871342,-0.724163,22,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
YEYCQJVCAMFWCO-PXBBAZSNSA-N,cholesteryl formate; 3-beta-formyloxycholest-5-ene; 5-cholesten-3beta-yl formate; cholesterol formate; 3beta-cholesteryl formate; 3beta-formyloxy-cholest-5-ene; 3beta-Formyloxy-cholest-5-en,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC=O,62,-0.825313022,D,20,497.525,414.672,99,-0.25149819,-0.264570745,-0.013072556,0.322467,0.307785,-0.014682,5.1729,6.2838,-0.34899,0.27961,0.0216,0.32102,733.5587158,-1.042327,-5.526875,-0.540339,0.542649,-1.042327,76,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
YGSDEFSMJLZEOE-UHFFFAOYSA-N,salicylic acid; 2-hydroxy-1-benzoic acid; o-hydroxybenzoic acid,OC(=O)C1=CC=CC=C1O,Solubility: 17.924 mol-percent,0.38412846,E,25,154.738,138.123,158.625,-0.181771768,-0.188141568,-0.0063698,-0.106162,-0.113988,-0.007826,2.3189,3.188,-0.35135,0.22426,-0.03375,0.32338,298.0953369,-1.609336,0.176813,-0.619029,0.705768,-1.609336,16,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
YJGVMLPVUAXIQN-XVVDYKMHSA-N,"podofilox; (-)-podophyllotoxin; Podophyllotoxin; Podofilox; (5R,5aR,8aR,9R)-5,8,8a,9-tetrahydro-9-hydroxy-5-(3,4,5-trimethoxyphenyl)furo[3',4':6,7]naphtho[2,3-d]-1,3-dioxol-6(5aH)-one; podophillotoxin; podophyllotoxin",[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=C(C=C3OCOC3=C1)[C@@H]2O,43.0574,-0.983384521,D,20.04,378.2,414.412,180.55,-0.408591834,-0.43482753,-0.026235697,-0.088703,-0.116018,-0.027315,5.0483,6.9413,-0.31505,0.23638,-0.02163,0.28708,628.8460693,-3.462293,-0.410266,-0.570431,0.649431,-3.462293,52,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1
YKZYNOWDVPDSMO-QMMMGPOBSA-N,S(-)-2-(4-carboxy-3-hydroxybutyl)-2-cyclopenten-1-one,O[C@@H](CCC1=CCCC1=O)CC(O)=O,21.7,-0.960685547,D,20,205.56,198.219,113,-0.28971807,-0.306523831,-0.016805761,-0.124286,-0.143088,-0.018802,4.8369,6.3817,-0.37542,0.24477,-0.01324,0.34745,424.48172,-2.26614,-0.521957,-0.595797,0.698497,-2.26614,28,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
YOSHYTLCDANDAN-UHFFFAOYSA-N,"2-butyl-3-{4-[2-(1H-tetrazol-5-yl)phenyl]benzyl}-1,3-diazaspiro[4.4]non-1-en-4-one; irbesartan; 2-n-butyl-3-<<2'-(1H-tetrazol-5-yl)biphenyl-4-yl>methyl>-1,3-diazaspiro<4.4>non-1-en-4-one; 2-butyl-3-{[2?-(1H-tetrazol-5-yl)-1,1?-biphenyl-4-yl]methyl}-1,3-diazaspiro[4.4]non-1-en-4-one; 2-(n-butyl)-3-[2'-(1H-tetrazol-5-yl)(1,1'-biphenyl-4-yl)methyl]-1,3-diazaspiro[4.4]non-1-en-4-one; 2-n-butyl-3-[[2'-(1H-tetrazol-5-yl)[1,1'-biphenyl]-4-yl]methyl]-1,3-diazaspiro[4.4]non-1-en-4-one; 2-butyl-3-[[2'-(1H-tetrazole-5-yl)(1,1'-biphenyl)-4-yl]methyl]-1,3-diazaspiro[4,4]non-1-en-4-one",CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,Solubility: 67.8E-3 molpercent,-3.038076782,A,25.09,481.618,428.537,181.5,0.118776069,0.093753538,-0.025022531,0.513327,0.488809,-0.024518,7.9582,11.7143,-0.36088,0.21873,-0.03928,0.33291,741.9603271,-0.538422,-2.451365,-0.538422,0.530915,-2.12146,60,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1
YQJPLPIXXNODAV-UHFFFAOYSA-N,"N,N'-bis-(4-dimethylamino-phenyl)-N-tridecanoyl-urea; N,N'-Bis-(4-dimethylamino-phenyl)-N-tridecanoyl-harnstoff",CCCCCCCCCCCCC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,5.52,-1.952421268,C,18,652.742,494.721,125.7,-0.147711996,-0.16976381,-0.022051814,0.425392,0.4042,-0.021192,4.7469,5.6265,-0.28346,0.26201,0.004,0.25549,983.5536499,-1.190267,-4.421226,-0.600588,0.722025,-2.709258,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
YQUVCSBJEUQKSH-UHFFFAOYSA-N,"3,4-Dihydroxybenzoic acid; protocatechuic acid; procatechuic acid",OC(=O)C1=CC(O)=C(O)C=C1,100,-0.187864636,D,25,117.856,154.122,199,-0.240178075,-0.250357376,-0.010179301,-0.16575,-0.178047,-0.012297,1.1814,1.4783,-0.34374,0.22307,-0.03494,0.31577,316.6877747,-2.042223,0.407058,-0.576097,0.674901,-2.042223,17,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
YRPYUECFYIYBGG-UHFFFAOYSA-N,"4-chloro-N2-phenylbenzene-1,2-diamine; N1-phenyl-5-chloro-o.phenylenediamine; 5-chloro-N?-phenylbenzene-1,2-diamine; 5-chloro-N1-phenylbenzene-1,2-diamine; 2-Amino-5-chlordiphenylamin; 4-chloro-N2-phenyl-o-phenylenediamine; 4-Chlor-N2-phenyl-o-phenylendiamin",NC1=C(NC2=CC=CC=C2)C=C(Cl)C=C1,170,-0.10937206,D,20,216.265,218.686,102,0.063102177,0.054267759,-0.008834418,0.212687,0.202671,-0.010016,2.5986,3.2028,-0.3086,0.24916,-0.00885,0.28063,426.7370605,0,-1.104426,-0.485435,0.275832,-1.01772,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
YWTYJOPNNQFBPC-UHFFFAOYSA-N,"imidacloprid; 1-[(6-chloro-3-pyridinyl)-methyl]-4,5-dihydro-N-nitro-1H-imidazol-2-amine; 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitro-1H-imidazol-2-amine; 1-((6-chloropyridin-3-yl)methyl)-4,5-dihydro-N-nitro-1H-imidazol-2-amine; 1-[(6-chloro-3-pyridinyl)methyl]-4,5-dihydro-N-nitro-1H-imidazol-2-amine; N-[1-[(6-chloro-3-pyridyl)methyl]-4,5-dihydroimidazol-2-yl]nitramide; 1-(6-chloro-3-pyridylmethyl)-N-nitro-imidazolidin-2-ylideneamine",ClC1=NC=C(CN2CCN=C2NN(=O)=O)C=C1,Solubility: 1.414 molpercent,-0.718857066,D,26.89,179.776,255.664,144,0.091417863,0.071262383,-0.020155481,0.233711,0.212009,-0.021702,6.9722,10.1687,-0.35814,0.21712,-0.04089,0.33017,434.6943054,-0.95974,-0.238199,-0.513653,0.977764,-1.686099,27,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
YWYQTGBBEZQBGO-BERLURQNSA-N,"pregnanediol; Pregnanediol; 5beta-pregnane-3alpha,20alpha-diol; 5beta-pregnan-3alpha,20alpha-diol; 3alpha,20beta-diol-5beta-pregnan; 5beta-pregnane-3alpha,20alpha-diol; (5beta)-pregnane-3alpha,20alphaF-diol",[H][C@@](C)(O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,0.43,-2.872381259,B,15,401.326,320.516,237.25,-0.26065363,-0.271074037,-0.010420408,0.186475,0.174634,-0.011841,0.8519,1.226,-0.36547,0.35853,0.10052,0.3375,545.8239136,-1.239214,-4.220654,-0.626371,0.325107,-1.239214,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
YYGJRRYSYLLCQH-UHFFFAOYSA-N,"3-methyl-2,4,6-trinitrophenol; 2,4,6-trinitro-m-cresol; 3-Methyl-2,4,6-trinitro-phenol; 2.4.6-Trinitro-3-hydroxy-toluol; 2,4,6-Trinitro-m-kresol; 3-Methyl-pikrinsaeure; 2.4.6-Trinitro-3-oxy-1-methyl-benzol",CC1=C(C(O)=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O,100 g solvent dissolves. 94.81 g Substance.,0.485879894,E,17,117.678,243.133,108,-0.062697581,-0.081741751,-0.019044171,0.025204,0.005064,-0.02014,3.3813,4.5567,-0.41581,0.16445,-0.09356,0.38784,375.6253662,-3.334492,-0.704135,-0.607809,0.919186,-0.594138,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
