StdInChIKey,Name,Smile,Sol,LogS,S,Sol_cat,T,Volume,MW,MP,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Longest_chain,any halides,F,Cl,Br,I,carbonyl,ketone,aldehyde,amide,ester,carboxyl,alkene,alkyne,all aromatic,aromatic C,aromatic N,aromatic S,aromatic O,nitrile,1st/2nd amine,nitro,azo,alcohol,ether inc. ester,P,S,thiol,thioamide,sulfonamide,heterocyclic,at least 1 ring,unfused benzene ring,3 membered ring,4 membered ring,5 membered ring,6 membered ring,7 membered ring,H-bond donor,Acidic hydroxyl,H-bond acceptor
WURBFLDFSFBTLW-UHFFFAOYSA-N,benzil; dibenzoyl; diphenylglyoxal,O=C(c1ccccc1)C(=O)c2ccccc2,100 g solvent dissolves. 59.0 g Substance.,0.390657296,2.458426881,F,25,135.568,210.232,94,-689.9798166,-689.984332,-0.00451543,-689.82023,-689.82514,-0.00491,3.5318,4.3586,-0.24944,0.08618,-0.09414,0.09053,426.4461975,-1.11094,-1.45244,-0.55547,0.50663,-1.11094,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
WWWHYESRWDHLIX-PEZBUJJGSA-N,"alpha-Cyano-alpha,N-diphenylnitrone; (oxy-phenyl-imino-(seqtrans))-phenyl-acetonitrile; (Oxy-phenyl-imino-(seqtrans))-phenyl-acetonitril; trans-alpha-Cyano-alpha-phenyl-N-phenylnitron",[O-][N+](c1ccccc1)=C(C#N)c2ccccc2,70.5,-0.498644836,0.317216058,E,21,187.157,222.246,44,-724.1762238,-724.1812332,-0.005009384,-724.0119,-724.017168,-0.005268,0.9775,0.9375,-0.23754,0.08113,-0.09919,0.07863,437.62854,-0.48214,-1.90624,-0.48214,0.27914,-0.68563,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
XDOBGTROEORTFM-UHFFFAOYSA-N,"N-(4,4'-bis-dimethylamino-benzhydrylidene)-benzamide; N-(4,4'-Bis-dimethylamino-benzhydryliden)-benzamid; N-Benzoyl-auramin",CN(C)c1ccc(cc1)C(=NC(=O)c2ccccc2)c3ccc(cc3)N(C)C,9.25,-1.603796042,0.024900264,D,16,320.894,371.482,179,-1169.119548,-1169.127552,-0.00800423,-1168.738918,-1168.747033,-0.008115,6.0507,7.2856,-0.19953,0.12244,-0.05788,0.04062,690.0064697,-0.62521,-3.98269,-0.62521,0.66793,-2.11043,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
XECWCIGULVRDKS-UHFFFAOYSA-N,"1,1,4,4-tetraphenyl-but-2-ene-1,4-diol; 1,1,4,4-Tetraphenyl-but-2-en-1,4-diol",OC(C=CC(O)(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4,100 g solvent dissolves. 0.0179 g Substance.; higher-melting form,-3.398479204,0.000399504,B,24,319.297,392.497,195.5,-1231.885037,-1231.890633,-0.00559588,-1231.502867,-1231.508203,-0.005336,2.313,2.6153,-0.23582,0.15315,-0.02717,0.07691,690.7070923,-1.53102,-4.98277,-0.76551,0.50945,-1.53102,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
XHKBEIYZVFBVAM-UHFFFAOYSA-N,n-dodecylacetohydroxamic acid; tetradecanehydroxamic acid; myristohydroxamic acid; Myristohydroxamsaeure; tetradecanoic acid hydroxamide; Dodecylacetohydroxamsaeure; Tetradecanehydroxamic acid,CCCCCCCCCCCCCC(=O)NO,17.0373,-1.15490196,0.07,D,26,238.815,243.39,94,-756.1438422,-756.1526547,-0.008812526,-755.779557,-755.788155,-0.008598,5.4722,6.2462,-0.24389,0.1555,-0.02482,0.08498,606.3518066,-1.21804,-5.66273,-0.68672,0.65128,-1.58493,46,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
XJCVRTZCHMZPBD-UHFFFAOYSA-N,3-nitro-aniline; 3-nitro-benzenamine; 3 -nitroaniline,Nc1cccc(c1)[N+]([O-])=O,21.5,-0.807836975,0.155654982,E,25,101.965,138.126,112,-492.128389,-492.1340324,-0.005643448,-492.042165,-492.047878,-0.005713,5.9904,6.8037,-0.23785,0.07904,-0.10128,0.07894,303.2799683,-0.79323,-0.74904,-0.85495,0.49805,-1.15013,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
XJHDMGJURBVLLE-BOCCBSBMSA-N,"santonin; alpha-Santonin; (6S,7S,10S,11S)-4,10,11-trimethyl-7,8,9,10-tetrahydronaphtho[16,12-b]furan-3,12(6H,11H)-dione; (3S,3aS,5aS,9bS)-3a,4,5,5a-tetrahydro-3,5a,9-trimethylnaphtha[1,2-b]furan-2,8(3H,9bH)dione; (?)-alpha-santonin; (?)-alpha-santonin; alpha-(-)-santonin",C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,100 g solvent dissolves. 5.23 g Substance.,-0.730469196,0.186007649,E,20,208.229,246.306,171,-808.1290963,-808.1369767,-0.007880338,-807.869261,-807.876101,-0.00684,7.6612,9.0091,-0.2546,0.10584,-0.07448,0.09569,448.4694214,-1.72886,-2.83969,-0.71185,0.83676,-1.72886,36,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
XJKSTNDFUHDPQJ-UHFFFAOYSA-N,"[1,1';4',1'']terphenyl; p-terphenyl",c1ccc(cc1)c2ccc(cc2)c3ccccc3,13.1277,-1.244122266,0.057000378,D,20,193.365,230.309,190.5,-694.387825,-694.3903947,-0.002569703,-694.16699,-694.169637,-0.002647,0,0,-0.22297,0.13107,-0.04925,0.06406,478.749054,0,-3.45043,-0.24566,0.24705,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
XLAJFSRYFUHAPW-UHFFFAOYSA-N,"1,2,3,5-tetranitrobenzene; 1,2,3,5-tetranitro-benzene; 1,2,3,5-Tetranitro-benzol; 1,2,4,6-Tetranitro-benzol; 1.2.3.5-Tetranitro-benzol; 1,2,3,5-Tetranitrobenzol; 1,2,4,6-Tetranitrobenzol",[O-][N+](=O)c1cc(c(c(c1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,100 g solvent dissolves. 2.29 g Substance.,-1.109455147,0.077722158,D,23,149.834,258.104,126,-1050.242265,-1050.250919,-0.00865394,-1050.175972,-1050.185969,-0.009997,2.5779,3.211,-0.34342,0.01311,-0.16721,0.18451,386.0770569,-2.72753,0.07867,-0.35549,0.5039,-0.72379,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
XMTQQYYKAHVGBJ-UHFFFAOYSA-N,DCMU,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,Solubility: 0.08417 mol-percent,-2.499875251,0.003163186,C,25,157.078,233.097,157,-1454.135209,-1454.140577,-0.00536793,-1453.997163,-1454.003032,-0.005869,5.8408,6.7138,-0.22973,0.14621,-0.03411,0.07082,420.8040771,-0.6949,-0.88106,-0.6949,0.82709,-1.82308,24,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
XPTKCHZHKMVCSX-WUKNDPDISA-N,3-ethyl-5-methyl-4-phenylazo-phenol; 3-Aethyl-5-methyl-4-phenylazo-phenol,CCc1c(N=Nc2ccccc2O)c(O)cc(C)c1c3ccccc3,100 g solvent dissolves. 82.3 g Substance.,0.477141134,3.000137324,F,30,288.497,240.305,95,-1072.246064,-1072.249989,-0.00392481,-1071.934039,-1071.938347,-0.004308,2.8116,3.1454,-0.22145,0.08043,-0.09989,0.06254,588.7528687,-1.40215,-3.64376,-0.70438,0.51583,-1.88251,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
XRHGYUZYPHTUJZ-UHFFFAOYSA-N,para-chlorobenzoic acid,OC(=O)c1ccc(Cl)cc1,0.53,-2.470429908,0.003385089,C,20,107.594,156.569,240,-880.4373884,-880.4410272,-0.003638806,-880.365635,-880.369437,-0.003802,1.3933,1.6197,-0.27032,0.10616,-0.07416,0.11141,313.0378418,-1.34707,-0.26951,-0.72361,0.80636,-1.33641,15,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
XRTGYBHBFOYLOB-UHFFFAOYSA-N,"1,1,4,4-tetraphenyl-1,4-butanediol; 1,1,4,4-tetraphenylbutane-1,4-diol; 1,1,4,4-tetraphenyl-butane-1,4-diol; 1,4-Dihydroxy-1,1,4,4-tetraphenyl-butan; 1,1,4,4-Tetraphenyl-butan-1,4-diol; alpha.delta-Dioxy-alpha.alpha.delta.delta-tetraphenyl-butan; alpha.alpha.alpha'.alpha'-Tetraphenyl-tetramethylenglykol",OC(CCC(O)(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4,100 g solvent dissolves. 0.035 g Substance.,-3.109489168,0.000777161,B,NA,333.527,394.513,106,-1233.117182,-1233.12243,-0.0052477,-1232.711351,-1232.71657,-0.005219,0.0542,0.0349,-0.24161,0.15542,-0.0249,0.0827,679.0159912,-1.5552,-5.45686,-0.7776,0.50864,-1.5552,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
XRXMNWGCKISMOH-UHFFFAOYSA-N,2-bromobenzoic-acid,OC(=O)c1ccccc1Br,10.915,-1.265213368,0.05429835,D,20,86.136,201.019,148,-2991.960605,-2991.964576,-0.00397023,-2991.889012,-2991.893273,-0.004261,3.2593,3.844,-0.25935,0.10683,-0.07349,0.10044,314.6355896,-1.33479,-0.35408,-0.72963,0.80557,-1.2268,15,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
XSFBJOCBRNOCCE-VYDXJSESSA-N,benzylidene-((1R)-bornyl)-amine; benzylidene-bornylamine; Benzyliden-((1R)-bornyl)-amin; Benzal-bornylamin; Benzal-bornylamin,CC1(C)C2CC[C@@]1(C)C(C2)N=Cc3ccccc3,20.0519,-1.080538556,0.083073296,D,NA,185.448,241.376,58.5,-716.423802,-716.4253269,-0.001524821,-716.104075,-716.105848,-0.001773,1.0956,1.2874,-0.24365,0.12587,-0.05445,0.08474,487.1863098,0,-5.06921,-0.67925,0.2589,-0.44421,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
XUWHAWMETYGRKB-UHFFFAOYSA-N,piperidin-2-one; 2-Piperidone; 2-delta-valerolactam; delta-valerolactame; delta-valerolactone; hexyl-2-cyclic ketone; delta-Valerolactam,O=C1CCCCN1,801.599,0.90774067,8.086129085,F,22,78.751,99.1326,35,-325.9613259,-325.966665,-0.00533913,-325.850962,-325.85626,-0.005298,4.5334,5.2312,-0.25017,0.17249,-0.00783,0.09126,270.438446,-0.68266,-1.09337,-0.68266,0.68595,-1.35147,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
XVBIIFGQJLUPRR-UHFFFAOYSA-N,cyano-(2-nitro-phenylhydrazono)-acetic acid ethyl ester; Mesoxalsaeure-aethylester-nitril-(2-nitro-phenylhydrazon); Cyan-(2-nitro-phenylhydrazono)-essigsaeure-aethylester; (2-Nitro-benzolazo)-cyanessigsaeure-aethylester; 2-(2-Nitrophenylhydrazono)cyanessigsaeureaethylester,CCOC(=O)C(=NNc1ccccc1[N+]([O-])=O)C#N,100 g solvent dissolves. 9.49 g Substance.; alpha-form,-0.498903775,0.317026981,E,18,165.022,262.225,115,-944.9919664,-944.9996968,-0.00773032,-944.828927,-944.836817,-0.00789,8.8525,10.2216,-0.2587,0.05334,-0.12698,0.09979,484.2371521,-1.94632,-0.51373,-0.71268,0.78978,-2.24443,29,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
XVLCHDINOZBBPB-UHFFFAOYSA-N,"8-ethoxy-2,6-dichloro-7-methyl-7H-purine; 8-Aethoxy-2,6-dichlor-7-methyl-7H-purin; 2,6-Dichlor-8-ethoxy-7-methyl-purin",CCOc1nc2nc(Cl)nc(Cl)c2n1C,100,-0.392844623,0.404720662,E,NA,165.082,247.084,185.5,-1524.322902,-1524.328987,-0.00608489,-1524.200924,-1524.207329,-0.006405,7.7083,8.8768,-0.25442,0.11842,-0.0619,0.09551,423.0610352,-0.53148,0.43455,-0.71473,0.76783,-2.44474,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
YAOUORFQUQWGHU-CLFYSBASSA-N,"(Z)-3-(p-tolyl)but-2-enoic acid; (Z)-3-p-tolylbut-2-enoic acid; 3-p-tolyl-cis-crotonic acid; Niedrigerschmelzende 4.beta-Dimethyl-zimtsaeure; 3-p-Tolyl-cis-crotonsaeure; cis-4,beta-Dimethyl-zimtsaeure",c1(ccc(cc1)/C(=C\C(=O)O)/C)C,100 g solvent dissolves. 11.8 g Substance.,-0.231656761,0.586601594,E,20,144.527,176.215,110.5,-576.8744464,-576.8788783,-0.004431892,-576.70989,-576.714626,-0.004736,1.7331,2.027,-0.2384,0.11771,-0.06261,0.07949,395.2672424,-1.35751,-1.90622,-0.72999,0.77674,-1.35751,25,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
YDLSUFFXJYEVHW-UHFFFAOYSA-N,2-azacyclononanone,O=C1CCCCCCCN1,327.5,0.365336625,2.319191577,F,22,114.056,141.213,348.5,-443.8897118,-443.8945648,-0.004853043,-443.696476,-443.701392,-0.004916,4.1818,4.8816,-0.24792,0.17587,-0.00445,0.08901,329.87146,-0.67915,-2.51186,-0.67915,0.68409,-1.34287,25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
YGPLLMPPZRUGTJ-UHFFFAOYSA-N,truxene; Truxen,C1c2ccccc2c3c1c4c(Cc5ccccc45)c6c3Cc7ccccc67,0.36,-2.978281988,0.001051279,C,20,272.242,342.44,370,-1039.800777,-1039.80408,-0.0033025,-1039.483851,-1039.48745,-0.003599,0.0001,0.0009,-0.21453,0.1361,-0.04422,0.05562,578.0545044,0,-4.51999,-0.49649,0.27144,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
YGSDEFSMJLZEOE-UHFFFAOYSA-N,salicylic acid; 2-hydroxy-1-benzoic acid; o-hydroxybenzoic acid,OC(=O)c1ccccc1O,1000 g solvent dissolves. 0.0562 Mol Substance.,-1.307759578,0.0492312,D,25,94.651,138.123,158,-496.0742312,-496.077798,-0.00356682,-495.986357,-495.990152,-0.003795,2.2749,2.6551,-0.24356,0.1104,-0.06992,0.08465,296.2354126,-2.08349,-0.01221,-0.70937,0.81212,-2.08349,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
YGTUPRIZNBMOFV-UHFFFAOYSA-N,2-(4-hydroxy-benzoyl)-benzoic acid; 2-(4'-hydroxybenzoyl)benzoic acid; 2(4'-hydroxybenzoyl)benzoic acid; 2-(4-hydroxybenzoyl)benzoic acid; 2-(4-Hydroxy-benzoyl)-benzoesaeure; 4'-Oxy-alpha-oxo-diphenylmethan-carbonsaeure-(2); 4'-Oxy-benzophenon-carbonsaeure-(2),OC(=O)c1ccccc1C(=O)c2ccc(O)cc2,0.121,-3.301444352,0.000499523,B,21,145.167,242.231,211,-840.4518771,-840.4600824,-0.008205307,-840.286483,-840.294551,-0.008068,2.7248,3.3494,-0.24125,0.1089,-0.07142,0.08234,441.2434692,-2.60128,-0.5054,-0.72156,0.80805,-2.60128,28,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
YLQWCDOCJODRMT-UHFFFAOYSA-N,9-fluorenone; fluorenone,O=C1c2ccccc2c3ccccc13,100 g solvent dissolves. 68 g Substance.,0.519243772,3.305550314,F,23,129.989,180.206,81,-575.4581093,-575.4618281,-0.003718762,-575.323468,-575.327116,-0.003648,3.652,4.314,-0.24002,0.08392,-0.0964,0.08111,369.1195984,-0.5575,-1.44477,-0.5575,0.58599,-0.5575,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
YMTUIACUSNJPBV-UHFFFAOYSA-N,9-chloro-2-ethoxy-6-nitro-acridine; 2-Ethoxy-6-nitro-9-chloroacridine; 9-chloro-2-ethoxy-6-nitroacridine; 2-ethoxy-9-chloro-6-nitro-acridine; 2-Aethoxy-9-chlor-6-nitro-acridin; 9-Chlor-6-nitro-2-ethoxy-acridin,CCOc1ccc2nc3cc(ccc3c(Cl)c2c1)[N+]([O-])=O,6,-1.70288556,0.019820492,D,20,206.312,302.717,187,-1373.538434,-1373.543766,-0.0053316,-1373.349174,-1373.354755,-0.005581,8.2565,9.4183,-0.23048,0.06132,-0.119,0.07157,507.2478638,-1.32347,-1.59502,-0.70812,0.49411,-1.21765,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
YODZTKMDCQEPHD-UHFFFAOYSA-N,"2,2'-thiobis-ethanol; Thiodiglycol; 2,2'-Thiodiethanol",OCCSCCO,100 g solvent dissolves. 1.07 g Substance.,-1.115140672,0.076711297,D,25,96.497,122.188,-10.2,-707.0691694,-707.0748821,-0.00571263,-706.962354,-706.968269,-0.005915,1.7268,1.8615,-0.22821,0.1714,-0.00892,0.0693,317.2016296,-1.57854,-1.4781,-0.78927,0.50586,-1.41844,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YRNWIFYIFSBPAU-UHFFFAOYSA-N,"N,N,N',N'-tetramethylbenzidine; N,N,N',N'-tetramethyl-(1,1'-biphenyl)-4,4'-diamine",CN(C)c1ccc(cc1)c2ccc(cc2)N(C)C,20,-1.079810517,0.083212675,D,18,184.434,240.348,193,-731.2629625,-731.2665795,-0.003616958,-730.981553,-730.985722,-0.004169,0.6492,0.7503,-0.17499,0.16853,-0.01179,0.01608,506.1130981,0,-3.71419,-0.49547,0.2418,-0.99093,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
YSEMBYWAAKOCKW-UHFFFAOYSA-N,"2,5-bis(4-hydroxybenzylidene)-cyclopentanone; 2,5-bis(4-hydroxybenzylidene)cyclopentanone; BBCP; 2,5-bis-(4-hydroxy-benzylidene)-cyclopentanone; 2,5-Bis-(4-hydroxy-benzyliden)-cyclopentanon; 2,5-Bis-<4-hydroxy-benzyliden>-cyclopentanon",Oc1ccc(cc1)C=C2CCC(=Cc3ccc(O)cc3)C2=O,0.1,-3.465879329,0.000342074,B,20,196.57,292.334,252.5,-959.3318771,-959.3387005,-0.006823451,-959.077768,-959.084736,-0.006968,0.1214,0.0251,-0.21031,0.09025,-0.09007,0.0514,544.2958374,-2.02799,-2.51133,-0.70527,0.51491,-2.02799,38,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
YSFZWUJOBANROZ-UHFFFAOYSA-N,2-n-heptyl malonic acid; heptyl-malonic acid; Heptyl-malonsaeure; heptyl-propanedioic acid; 2-Heptyl-malonsaeure; n-Heptyl-malonsaeure; n-Heptylmalonsaeure,CCCCCCCC(C(O)=O)C(O)=O,100 g solvent dissolves. 0.0917 g Substance.,-2.401017236,0.003971758,C,25,155.324,202.251,96.5,-692.8695505,-692.8754853,-0.005934776,-692.640251,-692.646583,-0.006332,2.2871,2.6841,-0.29832,0.15213,-0.02819,0.13941,462.1064453,-2.65187,-2.24663,-0.71913,0.83737,-2.65187,32,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
YTRMTPPVNRALON-UHFFFAOYSA-N,cinchophen; 2-phenyl-quinoline-4-carboxylic acid; Cinchophen; 2- phenylquinoline-4-carboxylic acid; 2-phenyl-4-quinoline carboxylic acid; quinoline-2-phenyl-4-carboxylic acid; 2-Phenylquinoline-4-carboxylic acid,OC(=O)c1cc(nc2ccccc12)c3ccccc3,100 g solvent dissolves. 26.5 mg Substance.,-3.030918291,0.000931283,B,21,184.362,249.269,210,-821.5886893,-821.5930057,-0.004316409,-821.400735,-821.40505,-0.004315,1.1626,1.4347,-0.23695,0.08467,-0.09565,0.07804,461.8529053,-1.3369,-1.31464,-0.72338,0.81003,-1.76227,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1
YVGGHNCTFXOJCH-UHFFFAOYSA-N,"p,p'-DDT",Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,100 g solvent dissolves. 85 g Substance.,0.322319043,2.100482381,F,30,275.383,354.49,109,-2839.896011,-2839.89911,-0.00309963,-2839.754259,-2839.757455,-0.003196,0.967,1.1153,-0.25417,0.11538,-0.06494,0.09526,507.958252,0,-2.46014,-0.31155,0.29324,0.09745,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
YVUQSNJEYSNKRX-UHFFFAOYSA-N,"pimozide; Pimozide; 1-[1-[4,4-bis(4-fluorophenyl)butyl]-4-piperidinyl]-1,3-dihydro-2H-benzimidazole-2-one; 1-[1-[4,4-bis(4-fluorophenyl)butyl]-4-piperidinyl]-1,3-dihydro-2H-benzimidazol-2-one; 1-[1-[4,4-bis(4-fluorophenyl)butyl]-4-piperidyl]-1,3-dihydrobenzoimidazol-2-one; RU-0000476; 1-{1-[4,4-bis-(4-fluoro-phenyl)-butyl]-piperidin-4-yl}-1,3-dihydro-benzoimidazol-2-one",Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,Solubility: 7.60E-2 molpercent,-2.141130509,0.007225526,C,25,355.254,461.555,218,-1523.697448,-1523.705786,-0.00833725,-1523.241334,-1523.249391,-0.008057,4.6167,5.4682,-0.21637,0.15001,-0.03031,0.05746,784.3625488,-0.67873,-4.28838,-0.67873,0.80626,-3.03175,63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1
YYGJRRYSYLLCQH-UHFFFAOYSA-N,"3-methyl-2,4,6-trinitrophenol; 2,4,6-trinitro-m-cresol; 3-Methyl-2,4,6-trinitro-phenol; 2.4.6-Trinitro-3-hydroxy-toluol; 2,4,6-Trinitro-m-kresol; 3-Methyl-pikrinsaeure; 2.4.6-Trinitro-3-oxy-1-methyl-benzol",Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,100 g solvent dissolves. 13.50 g Substance.,-0.313006034,0.486400448,E,17,136.5,243.133,108,-960.3093422,-960.316034,-0.006691771,-960.213107,-960.219913,-0.006806,0.2555,0.275,-0.30413,0.03001,-0.15031,0.14522,383.6552124,-2.86314,-0.33206,-0.71569,0.54541,-1.36245,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
YZOMFHYSOYQBFP-UHFFFAOYSA-N,"6,11,12-triphenyl-naphthacene-5-carboxylic acid; 6,11,12-Triphenyl-naphthacen-5-carbonsaeure",OC(=O)c1c2ccccc2c(c3ccccc3)c4c(c5ccccc5)c6ccccc6c(c7ccccc7)c14,0.15,-3.523396116,0.000299643,B,20,364.486,500.596,405,-1574.903635,-1574.909651,-0.00601609,-1574.467556,-1574.473581,-0.006025,2.2479,2.6832,-0.18818,0.0826,-0.09772,0.02927,735.7188721,-1.32766,-4.92614,-0.71453,0.81067,-1.32766,63,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
ZBJSGOMTEOPTBH-UHFFFAOYSA-N,"1,3,6-naphthalenetrisulfonyl chloride; naphthalene-1,3,6-trisulfonyl chloride; Naphthalin-1,3,6-trisulfonylchlorid",Cl[S](=O)(=O)c1ccc2c(c1)cc(cc2[S](Cl)(=O)=O)[S](Cl)(=O)=O,100 g solvent dissolves. 10.71 g Substance.,-0.654767962,0.221427745,E,20,248.931,423.703,197,-3410.411822,-3410.420063,-0.008241,-3410.315365,-3410.323881,-0.008516,2.0151,2.2758,-0.30576,0.03467,-0.14565,0.14685,539.9335938,-5.22917,-1.79557,-0.87631,2.08294,0.33558,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
