StdInChIKey,Smile,Sol,LogS,Sol_cat,T,Volume,MW,MP,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,1st/2nd amine,3 membered ring,4 membered ring,5 membered ring,6 membered ring,7 membered ring,alcohol,aldehyde,alkene,alkyne,amide,all aromatic,azo,unfused benzene ring,Br,carbonyl,carboxyl,Cl,aromatic C,ester,ether inc. ester,F,any halides,heterocyclic,H-bond acceptor,Acidic hydroxyl,H-bond donor,I,ketone,nitrile,nitro,aromatic N,aromatic O,P,at least 1 ring,S,sulfonamide,aromatic S,thioamide,thiol
WUPFRVISYZBSJJ-UHFFFAOYSA-N,CCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,100 g solvent dissolves. 0.15 g Substance.,-2.554632308,B,20,471.11,424.586,138.25,-0.108008755,-0.125671991,-0.017663237,0.345892,0.328256,-0.017636,4.7974,10.9505,-0.28342,0.28223,0.00408,0.28363,825.5722046,-1.158744,-3.10477,-0.58543,0.72795,-2.684462,67,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WURBFLDFSFBTLW-UHFFFAOYSA-N,c1ccc(cc1)C(=O)C(=O)c1ccccc1,100 g solvent dissolves. 4.89 g Substance.,-0.73614786,D,25,212.503,210.232,94.5,-0.009675127,-0.018263088,-0.008587961,0.135896,0.125427,-0.010469,3.8109,6.3607,-0.35759,0.23954,-0.03861,0.3578,422.7857666,-0.957933,-0.676478,-0.479898,0.431387,-0.957933,26,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
WXUSZELTMZPETG-MHFDELKKSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@](C)(CCC(=O)O)[C@H](CC3=O)C(=O)O,88,-0.709240079,D,23,397.802,450.529,276,-0.645944819,-0.677244049,-0.03129923,-0.202882,-0.235627,-0.032745,7.415,11.2773,-0.36706,0.27681,-0.00134,0.36727,679.0563354,-4.404139,-1.883653,-0.57741,0.677086,-4.404139,66,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
WZSCKTIRIGZORS-VOTSOKGWSA-N,C/C=C/CCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,100 g solvent dissolves. 0.19 g Substance.,-2.491131172,B,20,604.804,464.651,136,-0.095278076,-0.113873683,-0.018595608,0.409944,0.388959,-0.020985,5.869,10.7519,-0.29465,0.28044,0.00229,0.29486,913.932251,-1.159826,-3.729348,-0.584758,0.727688,-2.6863,74,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XBCAPQKDLLQKQB-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccc(cc1)Cl)(C(c1ccccc1)(c1ccc(cc1)Cl)O)O,1,-2.638838549,B,25,384.644,435.35,175,-0.002915302,-0.007060756,-0.004145454,0.300719,0.296672,-0.004047,2.0928,0.3268,-0.34814,0.25698,-0.02117,0.34835,644.6299438,-1.154193,-2.320367,-0.577101,0.335219,-1.357158,50,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XCDXSSFOJZZGQC-UHFFFAOYSA-N,c1ccc2cc(ccc2c1)N(CCCl)CCCl,32,-0.923286124,D,15,270.205,268.186,55,0.021526245,0.012738872,-0.008787373,0.215083,0.205478,-0.009605,1.1744,1.16,-0.3087,0.25908,-0.01907,0.30891,485.1522217,0,-1.762713,-0.40827,0.278065,-0.713555,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XDOBGTROEORTFM-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=NC(=O)c1ccccc1)c1ccc(cc1)N(C)C,1.6,-2.365817792,B,16,472.359,371.482,179,0.092093567,0.070959433,-0.021134134,0.434139,0.41137,-0.022769,6.788,8.0702,-0.30225,0.26453,-0.01362,0.30246,689.5366211,-0.588027,-2.365362,-0.588027,0.6609,-1.693107,53,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XECWCIGULVRDKS-UHFFFAOYSA-N,c1ccc(cc1)C(C=CC(c1ccccc1)(c1ccccc1)O)(c1ccccc1)O,100 g solvent dissolves. 0.959 g Substance.; higher-melting form,-1.714775632,C,24,373.263,392.497,97.75,0.04542224,0.033505396,-0.011916844,0.391264,0.38063,-0.010634,1.5275,2.7475,-0.34294,0.27998,0.00183,0.34315,694.1212769,-1.180994,-3.002261,-0.590498,0.333982,-1.180994,54,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XEFQLINVKFYRCS-UHFFFAOYSA-N,c1cc(c(cc1Cl)Cl)Oc1ccc(cc1O)Cl,Solubility: 44.9 molpercent,0.885787518,E,24.99,201.735,289.545,57.25,-0.082942456,-0.089180371,-0.006237916,0.021732,0.014643,-0.007089,1.7157,2.0151,-0.34306,0.24689,-0.03126,0.34327,458.602478,-0.793714,-0.515073,-0.449934,0.359675,-0.992982,24,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XENLSUWTYBHJFY-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)NC(=O)N,0.28,-2.98802994,B,20.7,355.689,272.388,159.5,-0.296711291,-0.317485053,-0.020773762,0.024894,0.000799,-0.024095,5.8612,8.0892,-0.3992,0.27267,-0.00548,0.39941,638.8487549,-1.642209,-1.604134,-0.600142,0.759033,-2.780834,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XEOQHVVLXIUVHB-UHFFFAOYSA-N,CC(C)C1CCC(C)CC1OC(=O)C(c1ccccc1)O,10 g solvent dissolves. 0.896 g Substance.; <dl-mandelic acid>-l-menthyl ester,-0.613450986,D,25,352.154,290.403,99.5,-0.236925101,-0.244561473,-0.007636372,0.089095,0.080481,-0.008614,2.7521,4.1958,-0.35831,0.27777,-0.00038,0.35852,516.2161255,-1.563958,-2.526349,-0.575904,0.583252,-1.563958,47,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XGISLVMWAFEKFQ-OCAPTIKFSA-N,C1CS(=O)CCS1=O,22.6,-0.828414631,D,22,106.669,152.238,242.5,-0.084808117,-0.111737105,-0.026928988,-0.006191,-0.033868,-0.027677,6.0087,8.6774,-0.3146,0.29353,0.01538,0.31481,294.6023865,-1.7163,-1.943366,-0.865889,1.065343,0.404308,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
XGNHEICZCRPVHP-UHFFFAOYSA-N,c1ccc2c(c1)OP1(=NP3(=NP4(=N1)Oc1ccccc1O4)Oc1ccccc1O3)O2,Solubility: 0.1196 g/100g solvent,-2.687057915,B,24.89,367.975,459.231,245,-0.419057719,-0.444065314,-0.025007595,-0.205249,-0.232037,-0.026788,0.475,0.0782,-0.33709,0.27058,-0.00757,0.3373,679.6082764,-3.030608,-1.056206,-1.097918,1.74999,-1.068629,42,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
XHDCBMMILVHZTB-CYYJNZCTSA-N,Cc1cc(ccc1/N=N/c1ccc(cc1)N(c1ccccc1)c1ccccc1)N(=O)=O,0.608605,-2.826812954,B,25,399.046,408.459,153.5,0.219486418,0.206335181,-0.013151238,0.530063,0.515063,-0.015,9.8549,12.2127,-0.31035,0.2325,-0.04565,0.31056,718.786438,-1.023023,-2.656544,-0.51168,0.853571,-0.795693,51,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
XLWKIQKOAXZPLJ-UHFFFAOYSA-N,CC(=CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C)C,100 g solvent dissolves. 0.13 g Substance.,-2.569157792,B,20,381.066,380.49,141,-0.051729805,-0.075699156,-0.023969352,0.307581,0.284869,-0.022712,2.7267,6.1375,-0.2989,0.2801,0.00195,0.29911,715.6759644,-1.200116,-2.231797,-0.604391,0.736895,-2.740859,56,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XMHSYEXULJEECF-UHFFFAOYSA-N,COc1ccc(cc1)COC(=O)NC(=O)N,0.7,-2.505568561,B,17,211.338,224.216,180,-0.231994049,-0.255193928,-0.023199879,-0.078262,-0.102534,-0.024272,2.9132,5.3358,-0.32883,0.26815,-0.01,0.32904,449.1199341,-2.010817,0.758106,-0.588374,0.758413,-3.151838,28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XMMRNCHTDONGRJ-UHFFFAOYSA-N,c1cc(ccc1C=CC(=O)O)[N+](=O)[O-],0.97,-2.299143214,B,25,178.345,193.159,285.5,-0.088548834,-0.102943772,-0.014394938,0.011897,-0.003824,-0.015721,3.2152,4.0843,-0.38711,0.20211,-0.07604,0.38732,383.258728,-2.100649,-0.227326,-0.567779,0.849095,-1.251554,21,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
XPOFTPYDSZJRKX-VOVZHTNUSA-N,CC(=O)[C@@]12[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](C[C@]13C)O)O2,Solubility: 0.07946 mol-percent,-1.866310262,C,25.05,390.582,344.451,241,-0.247879422,-0.268509615,-0.020630193,0.12129,0.099097,-0.022193,5.6801,6.8687,-0.35447,0.27741,-0.00074,0.35468,542.8989258,-2.203876,-2.679453,-0.634364,0.632808,-2.203876,53,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
XRHGYUZYPHTUJZ-UHFFFAOYSA-N,c1cc(ccc1C(=O)O)Cl,45.327,-0.538348802,D,25,107.446,156.569,239,-0.118045568,-0.124511559,-0.006465991,-0.055561,-0.06381,-0.008249,1.3436,1.8943,-0.37191,0.23677,-0.04138,0.37212,314.2313232,-1.097962,0.094912,-0.570421,0.673224,-1.184986,15,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XSTCQMIXQXXYCY-UHFFFAOYSA-N,CC(C)(O)P1(=O)OCC2(CO1)COP(=O)(C(C)(C)O)OC2,Solubility: 0.1842 molpercent,-1.501169197,C,24.47,354.227,344.238,208,-0.765131029,-0.79818446,-0.033053431,-0.510207,-0.543356,-0.033149,3.1793,3.296,-0.38794,0.30554,0.02739,0.38815,528.2202148,-5.37806,-2.051726,-0.886428,1.615338,-2.14741,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
XUGISPSHIFXEHZ-VEVYEIKRSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C,5,-1.933182466,C,20,504.614,428.699,115,-0.282978114,-0.29261195,-0.009633835,0.313038,0.30211,-0.010928,2.5591,3.4055,-0.33948,0.31088,0.03273,0.33969,764.53125,-1.10359,-5.958881,-0.601935,0.710386,-1.10359,79,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XXVXIPPJGSLKSX-UHFFFAOYSA-N,C(CCCNC(=O)OCCCCO)CCNC(=O)OCCCCO,54,-0.809734245,D,20,493.702,348.44,104,-0.498521052,-0.52600753,-0.027486479,-0.125916,-0.152794,-0.026878,0,0,-0.36821,0.29817,0.02002,0.36842,763.6130981,-3.468472,-0.904894,-0.641682,0.715184,-4.434432,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XYPACLZTPMHPLB-UHFFFAOYSA-N,Cc1ccc2c(ccc(c2n1)O)[N+](=O)[O-],2.51,-1.910350113,C,20,173.014,204.185,134.25,-0.018181673,-0.028776985,-0.010595313,0.100168,0.087516,-0.012652,5.4328,7.0412,-0.35095,0.2161,-0.06205,0.35116,380.1167908,-1.482184,-0.747244,-0.533465,0.881578,-0.972903,23,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
XYUFQWDLRLHUPB-UHFFFAOYSA-N,CC(C)(C)c1ccc(cc1)C(=O)NN,263.6,0.137054209,E,25,222.054,192.261,122.75,-0.036410514,-0.048045514,-0.011635,0.152734,0.140804,-0.01193,3.8496,4.8884,-0.35763,0.26673,-0.01142,0.35784,424.0578613,-0.626498,-1.502481,-0.626498,0.581132,-1.370157,30,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XYYVYLMBEZUESM-CMKMFDCUSA-N,CN1CC[C@]23[C@H]4C=CC(=O)[C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC,1.7,-2.242824864,B,20,280.323,297.354,185,-0.093614845,-0.113600309,-0.019985463,0.177563,0.156283,-0.02128,6.6884,9.5095,-0.30697,0.26717,-0.01098,0.30718,494.1963196,-1.290923,-1.40746,-0.53401,0.558986,-1.644177,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XZPBDSRFFBZMOL-UHFFFAOYSA-N,CCCC(C)(C)OC(=O)NC(=O)N,24,-0.894470679,D,16,201.836,188.227,128,-0.261964561,-0.281430875,-0.019466315,-0.084407,-0.106468,-0.022061,5.1774,7.9418,-0.39546,0.27996,0.00181,0.39567,418.4024963,-1.702451,-0.220025,-0.599095,0.782253,-2.860482,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XZYCIROALNOXCY-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1Cl)(C(c1ccccc1)(c1ccccc1Cl)O)O,0.24,-3.258627307,A,25,470.627,435.35,181.5,0.013044676,0.002874448,-0.010170228,0.31844,0.308028,-0.010412,0.1791,1.9592,-0.34281,0.27034,-0.00781,0.34302,617.3353271,-1.13857,-2.296891,-0.569294,0.334532,-1.317432,50,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
XZZNDPSIHUTMOC-UHFFFAOYSA-N,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1,704,0.333971557,E,25,335.263,326.288,48.925,-0.237865917,-0.248559972,-0.010694055,-0.021125,-0.034464,-0.013339,3.3664,2.5401,-0.34975,0.26955,-0.0086,0.34996,554.6347656,-2.642559,-1.738092,-0.830958,1.813379,-0.82918,38,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
YAXHKYDUTPKQCQ-AVPQAVFTSA-N,CCCC(=Cc1ccco1)C=NNC(=O)N,25.0399,-0.946268355,D,22,257.406,221.259,176.5,-0.03979432,-0.054085664,-0.014291344,0.143156,0.128339,-0.014817,2.92,4.1412,-0.32134,0.25605,-0.0221,0.32155,481.1158752,-0.904384,-0.890482,-0.634138,0.696256,-1.968179,31,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
YCBSMEKEDOHEQI-UHFFFAOYSA-N,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC34C)O)C2C1C)C(=O)OC,15 g solvent dissolves. 1 g Substance.,-0.951626569,D,15,569.517,470.736,170.25,-0.305785305,-0.318393424,-0.012608118,0.333127,0.319976,-0.013151,3.5466,4.6758,-0.33185,0.31422,0.03607,0.33206,687.6060181,-1.646511,-5.929062,-0.611352,0.624327,-1.646511,84,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
YDCFNPFXXJRYCZ-UHFFFAOYSA-N,c1c(cc(c(c1[N+](=O)[O-])C(=O)N=[N+]=[N-])[N+](=O)[O-])[N+](=O)[O-],100 g solvent dissolves. 0.05 g Substance.,-2.854235622,B,20,134.033,282.129,96,0.107856939,0.085924476,-0.021932463,0.176463,0.152795,-0.023668,1.0003,1.7653,-0.42825,0.16656,-0.11159,0.42846,426.2584534,-3.23497,0.295969,-0.5768,0.871703,-0.726992,22,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
YEYCQJVCAMFWCO-PXBBAZSNSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC=O,6,-1.839553461,C,20,548.583,414.672,99,-0.25149819,-0.264789796,-0.013291606,0.322467,0.308034,-0.014433,5.1729,6.2898,-0.34899,0.29975,0.0216,0.3492,734.2173462,-1.044505,-5.525709,-0.542364,0.543416,-1.044505,76,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
YFVXLROHJBSEDW-QZQOTICOSA-N,c1ccc(cc1)Nc1ccc(cc1)/N=N/c1ccc(cc1)N(=O)=O,14.0384,-1.355566778,C,25,293.783,318.335,164,0.183832735,0.169421542,-0.014411193,0.40249,0.38727,-0.01522,10.0115,12.5931,-0.31866,0.23182,-0.04633,0.31887,592.218811,-1.032031,-1.69522,-0.51606,0.863589,-0.868152,38,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
YGSDEFSMJLZEOE-UHFFFAOYSA-N,c1ccc(c(c1)C(=O)O)O,319.056,0.363600914,E,25,119.856,138.123,158.625,-0.181771506,-0.188232787,-0.006461282,-0.106165,-0.114103,-0.007938,2.3204,3.2029,-0.35137,0.24439,-0.03376,0.35158,298.094574,-1.610222,0.176875,-0.619566,0.70599,-1.610222,16,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
YGTUPRIZNBMOFV-UHFFFAOYSA-N,c1ccc(c(c1)C(=O)c1ccc(cc1)O)C(=O)O,360,0.172072779,E,21,174.264,242.231,212.25,-0.179208691,-0.196023718,-0.016815026,-0.03236,-0.048834,-0.016474,3.0456,8.259,-0.34739,0.24137,-0.03678,0.3476,442.5319824,-2.092319,-0.020101,-0.563071,0.661212,-2.092319,28,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
YGVIZQFGNZMZRF-UHFFFAOYSA-N,c1ccc2c(c1)c1CCCCc1n2C(=O)N,12.5,-1.234045276,C,25,241.908,214.267,244.5,-0.02757954,-0.037616337,-0.010036798,0.161438,0.152083,-0.009355,2.0561,6.3923,-0.31206,0.27097,-0.00718,0.31227,415.3470764,-0.608665,-0.892366,-0.608665,0.710162,-1.528497,30,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
YHUVSTOODJDXKV-UHFFFAOYSA-N,COc1ccc(cc1)N=Cc1ccc(cc1)c1ccccc1,0.66093,-2.638272361,B,22,308.528,287.361,183,0.089280587,0.078334594,-0.010945993,0.33208,0.320023,-0.012057,2.87,3.9921,-0.31102,0.25478,-0.02337,0.31123,580.9899292,-0.396717,-2.018252,-0.396717,0.312808,-0.735816,39,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
YIJMXKZTQSAAQY-UHFFFAOYSA-N,CCOC1(C(c2ccccc2)Br)C(=O)NC(=O)N1,28.4,-1.042435463,C,20,252.782,313.151,202.75,-0.156571962,-0.172116171,-0.01554421,0.014595,-0.002891,-0.017486,2.8307,3.794,-0.35968,0.24357,-0.03458,0.35989,468.151825,-1.460885,0.297224,-0.590993,0.723986,-2.765875,31,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
YIKYNHJUKRTCJL-UHFFFAOYSA-N,CCc1c(c(=O)cco1)O,Solubility: 79.8 mol/1000mol,0.135544069,E,24.99,132.813,140.139,90.175,-0.158128367,-0.167218331,-0.009089964,-0.064841,-0.075989,-0.011148,3.6946,5.5849,-0.34009,0.25399,-0.02416,0.3403,317.9927368,-1.315852,-0.279653,-0.586751,0.567662,-1.315852,18,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
YIRNNSRYVBZJSD-UHFFFAOYSA-N,CCCCCCCCCCCCCCC1C(=O)N=C(N)S1,0.82,-2.581063963,B,25,397.182,312.52,173,-0.14052869,-0.162102351,-0.021573661,0.23002,0.209582,-0.020438,4.1979,7.1202,-0.35897,0.25123,-0.02692,0.35918,694.5827026,-0.54903,-3.129531,-0.661849,0.642817,-1.666882,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
YJLSYXATLKWVRI-UHFFFAOYSA-N,c1ccc(cc1)CC1C(=O)N(c2ccccc2)C(=O)N1CC(=O)O,500,0.187974848,E,20,280.849,324.336,159.55,-0.184554155,-0.199877507,-0.015323351,0.051581,0.034591,-0.01699,2.7465,4.4099,-0.34069,0.26215,-0.016,0.3409,556.3209229,-2.072174,-0.013693,-0.543537,0.700397,-2.976518,40,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
YKZYNOWDVPDSMO-QMMMGPOBSA-N,C1C=C(CC[C@@H](CC(=O)O)O)C(=O)C1,80,-0.394055294,D,20,229.51,198.219,113,-0.289718072,-0.306784817,-0.017066745,-0.124285,-0.143803,-0.019518,4.8371,6.4237,-0.37543,0.26491,-0.01324,0.37564,424.7928772,-2.269019,-0.520782,-0.596498,0.698841,-2.269019,28,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
YOCSNHRJFCUGEU-UHFFFAOYSA-N,Cc1ccc(cc1)C(c1ccccc1)(C(c1ccccc1)(c1ccc(C)cc1)O)O,0.5,-2.897091314,B,25,478.866,394.513,164.25,-0.002804061,-0.015334002,-0.012529941,0.364422,0.350084,-0.014338,4.1112,5.2148,-0.33629,0.28036,0.00221,0.3365,649.507019,-1.194525,-3.405644,-0.602164,0.346503,-1.194525,56,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
YOSHYTLCDANDAN-UHFFFAOYSA-N,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1[nH]nnn1,Solubility: 105.9E-3 molpercent,-1.741562862,C,24.64,488.303,428.537,180.5,0.118776069,0.093586421,-0.025189648,0.513327,0.488853,-0.024474,7.9582,10.1434,-0.36088,0.23887,-0.03928,0.36109,748.2402344,-0.540082,-2.450382,-0.540082,0.531199,-2.120826,60,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
YQEZLKZALYSWHR-CYBMUJFWSA-N,CN[C@]1(CCCCC1=O)c1ccccc1Cl,Solubility: 8.94 weight percent,-0.528767431,D,24.94,260.952,237.729,120.94,-0.044295994,-0.058888864,-0.01459287,0.162129,0.146903,-0.015226,4.858,6.2891,-0.34118,0.28114,0.00299,0.34139,418.7554016,-0.548917,-1.534029,-0.548917,0.558165,-1.102534,32,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
YQWAGWNKWCPCFX-UHFFFAOYSA-N,CCOc1ccc(cc1OC)COC(=O)NC(=O)N,0.39,-2.837505883,B,17,258.016,268.269,173,-0.296599402,-0.323481018,-0.026881616,-0.095791,-0.123462,-0.027671,4.5333,7.8696,-0.30497,0.26756,-0.01059,0.30518,525.1763916,-2.391873,0.503318,-0.589217,0.757454,-3.529351,35,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
YRPYUECFYIYBGG-UHFFFAOYSA-N,c1ccc(cc1)Nc1cc(ccc1N)Cl,13,-1.225877629,C,20,218.601,218.686,102,0.063102171,0.05413205,-0.008970121,0.212683,0.202512,-0.010171,2.5989,3.2151,-0.3086,0.2693,-0.00885,0.30881,426.9286804,0,-1.105559,-0.485549,0.27611,-1.01807,26,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
